Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,2013,Voice and Accountability: Standard Error,VA.STD.ERR,0.103715948760509
South Africa,ZAF,2012,Voice and Accountability: Standard Error,VA.STD.ERR,0.107536859810352
South Africa,ZAF,2011,Voice and Accountability: Standard Error,VA.STD.ERR,0.10756628215313
South Africa,ZAF,2010,Voice and Accountability: Standard Error,VA.STD.ERR,0.108736865222454
South Africa,ZAF,2009,Voice and Accountability: Standard Error,VA.STD.ERR,0.11004563421011
South Africa,ZAF,2008,Voice and Accountability: Standard Error,VA.STD.ERR,0.108565956354141
South Africa,ZAF,2007,Voice and Accountability: Standard Error,VA.STD.ERR,0.110417760908604
South Africa,ZAF,2006,Voice and Accountability: Standard Error,VA.STD.ERR,0.108660504221916
South Africa,ZAF,2005,Voice and Accountability: Standard Error,VA.STD.ERR,0.135498687624931
South Africa,ZAF,2004,Voice and Accountability: Standard Error,VA.STD.ERR,0.152874231338501
South Africa,ZAF,2003,Voice and Accountability: Standard Error,VA.STD.ERR,0.155864521861076
South Africa,ZAF,2002,Voice and Accountability: Standard Error,VA.STD.ERR,0.155675500631332
South Africa,ZAF,2000,Voice and Accountability: Standard Error,VA.STD.ERR,0.192417144775391
South Africa,ZAF,1998,Voice and Accountability: Standard Error,VA.STD.ERR,0.21355502307415
South Africa,ZAF,1996,Voice and Accountability: Standard Error,VA.STD.ERR,0.208055749535561
South Africa,ZAF,1989,Battle-related deaths (number of people),VC.BTL.DETH,327
South Africa,ZAF,2021,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,520
South Africa,ZAF,2019,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,2300
South Africa,ZAF,2022,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,62000
South Africa,ZAF,2021,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,10000
South Africa,ZAF,2020,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,370
South Africa,ZAF,2019,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,5100
South Africa,ZAF,2018,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,2100
South Africa,ZAF,2017,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,15000
South Africa,ZAF,2016,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,12000
South Africa,ZAF,2015,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,14
South Africa,ZAF,2014,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,3500
South Africa,ZAF,2013,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,18000
South Africa,ZAF,2012,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,2000
South Africa,ZAF,2011,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,52000
South Africa,ZAF,2010,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,6000
South Africa,ZAF,2009,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,20000
South Africa,ZAF,2008,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,3500
South Africa,ZAF,2019,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,9.01968069225899
South Africa,ZAF,2018,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,9.38771929459031
South Africa,ZAF,2017,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,10.0425213377872
South Africa,ZAF,2016,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,9.09871096365537
South Africa,ZAF,2011,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,8.83330243144419
South Africa,ZAF,2010,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,10.2090671013959
South Africa,ZAF,2009,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,9.77024080505512
South Africa,ZAF,2008,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,9.68383079248359
South Africa,ZAF,2007,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,10.2948133163488
South Africa,ZAF,2006,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,10.5717350408335
South Africa,ZAF,2019,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,66.0452141707505
South Africa,ZAF,2018,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,65.5983444388241
South Africa,ZAF,2017,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,63.4437612199655
South Africa,ZAF,2016,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,59.7304743041703
South Africa,ZAF,2011,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,52.0373935792037
South Africa,ZAF,2010,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,52.7574158619031
South Africa,ZAF,2009,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,57.6057400262208
South Africa,ZAF,2008,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,64.0015032841338
South Africa,ZAF,2007,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,65.579879119427
South Africa,ZAF,2006,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,69.1205152204791
South Africa,ZAF,2021,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,41.8657281155598
South Africa,ZAF,2020,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,33.9648735828409
South Africa,ZAF,2019,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,36.7121383585379
South Africa,ZAF,2018,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,36.6622494196205
South Africa,ZAF,2017,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,35.9031881195969
South Africa,ZAF,2016,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,33.7030020599932
South Africa,ZAF,2015,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,33.4183398445973
South Africa,ZAF,2014,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,32.5326988339444
South Africa,ZAF,2013,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,31.5980275019965
South Africa,ZAF,2012,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,30.5070842650526
South Africa,ZAF,2011,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,29.6586836393508
South Africa,ZAF,2010,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,30.6904008727714
South Africa,ZAF,2009,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,32.7667476002271
South Africa,ZAF,2008,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,35.7632939821079
South Africa,ZAF,2007,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,36.8028746725407
South Africa,ZAF,2006,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,38.6044091868553
South Africa,ZAF,2005,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,37.7990171704708
South Africa,ZAF,2004,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,38.7037081315743
South Africa,ZAF,2003,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,41.2106685781343
South Africa,ZAF,2002,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,45.2209717339133
South Africa,ZAF,2001,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,45.3210451369661
South Africa,ZAF,2000,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,46.4782786836351
South Africa,ZAF,1999,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,48.752626500842
South Africa,ZAF,1998,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,54.8000278242032
South Africa,ZAF,1997,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,54.070826489233
South Africa,ZAF,1996,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,57.0288525354895
South Africa,ZAF,1995,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,61.103416253195
South Africa,ZAF,1994,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,60.0097326009997
South Africa,ZAF,2009,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,34.55
South Africa,ZAF,2008,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,34.55
South Africa,ZAF,2007,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,36.9
South Africa,ZAF,2006,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,36.9
South Africa,ZAF,2005,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,37.8
South Africa,ZAF,2004,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,37.8
South Africa,ZAF,2003,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,37.8
South Africa,ZAF,2002,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,37.8
South Africa,ZAF,2001,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,37.8
South Africa,ZAF,2000,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,37.8
South Africa,ZAF,1999,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,42.22
South Africa,ZAF,2020,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.425453394651413
South Africa,ZAF,2018,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.422549337148666
South Africa,ZAF,2017,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.406
South Africa,ZAF,2010,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.425338327884674
South Africa,ZAF,2020,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,0.445561945438385
South Africa,ZAF,2018,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,0.443053871393204
South Africa,ZAF,2017,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,0.408
South Africa,ZAF,2010,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,0.4383764564991
South Africa,ZAF,2020,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,0.413654565811157
South Africa,ZAF,2018,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,0.411030381917953
South Africa,ZAF,2017,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,0.395
South Africa,ZAF,2010,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,0.413490384817123
South Africa,ZAF,2020,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,0.431401610374451
South Africa,ZAF,2018,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,0.429087638854981
South Africa,ZAF,2017,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,0.396
South Africa,ZAF,2010,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,0.424807608127594
South Africa,ZAF,2020,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,0.392968267202377
South Africa,ZAF,2018,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,0.390147656202316
South Africa,ZAF,2017,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,0.35
South Africa,ZAF,2010,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,0.40379723906517
South Africa,ZAF,2020,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,0.406087726354599
South Africa,ZAF,2018,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,0.402945220470429
South Africa,ZAF,2017,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,0.362
South Africa,ZAF,2010,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,0.417664229869842
South Africa,ZAF,2020,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,0.43670666217804
South Africa,ZAF,2018,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,0.433472961187363
South Africa,ZAF,2017,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,0.417
South Africa,ZAF,2010,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,0.436911255121231
South Africa,ZAF,2020,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,0.458954215049744
South Africa,ZAF,2018,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,0.456172853708267
South Africa,ZAF,2017,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,0.42
South Africa,ZAF,2010,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,0.451409667730331
South Africa,ZAF,2020,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,0.418393492698669
South Africa,ZAF,2018,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,0.414882004261017
South Africa,ZAF,2017,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,0.373
South Africa,ZAF,2010,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,0.431288868188858
South Africa,ZAF,2023,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
South Africa,ZAF,2022,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
South Africa,ZAF,2021,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
South Africa,ZAF,2020,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
South Africa,ZAF,2019,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
South Africa,ZAF,2018,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
South Africa,ZAF,2017,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
South Africa,ZAF,2016,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
South Africa,ZAF,2015,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
South Africa,ZAF,2014,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,1
South Africa,ZAF,2013,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2012,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2011,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2010,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2009,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2008,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2007,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2006,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2005,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2004,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2003,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2002,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2001,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,2000,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,1999,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,1998,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,1997,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,1996,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,1995,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,1994,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,1993,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,1992,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,1991,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,1990,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
South Africa,ZAF,1989,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
